SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
RAJRATAN,EQ,    540.00,08-JAN-2026,    305.55,08-OCT-2025
RAJSREESUG,EQ,     50.49,27-JUN-2025,     24.65,23-MAR-2026
RAJTV,EQ,     46.90,17-DEC-2025,     11.41,10-JUN-2026
RALLIS,EQ,    385.90,30-JUL-2025,    215.50,30-MAR-2026
RAMANEWS,EQ,     42.00,11-MAR-2026,     27.05,07-NOV-2025
RAMAPHO,EQ,    217.19,10-NOV-2025,    103.50,30-MAR-2026
RAMASTEEL,EQ,     12.69,11-JUL-2025,      3.43,30-MAR-2026
RAMCOCEM,EQ,   1214.50,09-FEB-2026,    838.30,10-JUN-2026
RAMCOIND,EQ,    398.05,22-SEP-2025,    230.65,30-MAR-2026
RAMCOSYS,EQ,    682.35,12-DEC-2025,    342.10,30-MAR-2026
RAMKY,EQ,    705.00,07-OCT-2025,    410.05,11-JUN-2026
RAMRAT,EQ,    520.00,27-MAY-2026,    268.00,20-JAN-2026
RANASUG,EQ,     16.70,27-JUN-2025,     10.21,27-JAN-2026
RANEHOLDIN,EQ,   1798.00,06-OCT-2025,    981.00,30-MAR-2026
RATEGAIN,EQ,    901.60,18-JUN-2026,    417.60,07-AUG-2025
RATNAMANI,EQ,   3345.00,11-MAY-2026,   1936.50,11-FEB-2026
RATNAVEER,EQ,    197.00,18-JUN-2026,    130.50,30-MAR-2026
RAYMOND,EQ,    783.90,02-JUL-2025,    320.00,30-MAR-2026
RAYMONDLSL,EQ,   1411.90,30-JUN-2025,    696.25,29-MAY-2026
RAYMONDREL,EQ,   1050.00,01-JUL-2025,    349.00,16-MAR-2026
RBA,EQ,     87.65,18-SEP-2025,     57.15,30-MAR-2026
RBLBANK,EQ,    381.70,22-JUN-2026,    224.03,23-JUN-2025
RBZJEWEL,EQ,    179.00,12-NOV-2025,    100.00,30-MAR-2026
RCF,EQ,    164.49,04-SEP-2025,    106.00,30-MAR-2026
RECLTD,EQ,    409.80,27-JUN-2025,    304.05,30-MAR-2026
REDINGTON,EQ,    334.80,30-JUN-2025,    191.31,02-APR-2026
REDTAPE,EQ,    163.50,19-SEP-2025,    107.53,27-JAN-2026
REFEX,EQ,    475.80,26-JUN-2025,    188.00,23-MAR-2026
REGENCERAM,EQ,     54.99,23-OCT-2025,     35.31,24-JUN-2025
RELAXO,EQ,    526.00,04-SEP-2025,    236.50,30-MAR-2026
RELCHEMQ,EQ,    205.00,10-JUL-2025,    105.01,30-MAR-2026
RELIABLE,EQ,    175.00,04-FEB-2026,     71.21,08-JUL-2025
RELIANCE,EQ,   1611.80,05-JAN-2026,   1253.20,11-JUN-2026
RELIGARE,EQ,    295.00,24-JUL-2025,    196.51,09-MAR-2026
RELTD,EQ,    188.01,22-SEP-2025,    114.77,01-JUN-2026
REMSONSIND,EQ,    157.00,30-JUN-2025,     77.15,30-MAR-2026
RENUKA,EQ,     34.07,07-JUL-2025,     21.05,03-JUN-2026
REPCOHOME,EQ,    464.45,16-JUL-2025,    333.60,23-MAR-2026
REPRO,EQ,    590.15,17-JUL-2025,    307.05,30-MAR-2026
RESPONIND,EQ,    251.00,04-JUL-2025,    117.25,02-APR-2026
RETAIL,EQ,     44.13,21-AUG-2025,     15.81,30-MAR-2026
RGL,EQ,    147.90,26-FEB-2026,     85.00,23-MAR-2026
RHETAN,EQ,     32.41,12-JUN-2026,     20.32,26-SEP-2025
RHIM,EQ,    537.70,01-AUG-2025,    323.05,30-MAR-2026
RHL,EQ,    314.00,10-JUL-2025,    160.98,30-MAR-2026
RICOAUTO,EQ,    157.00,22-JUN-2026,     65.73,12-AUG-2025
RIIL,EQ,    993.00,26-JUN-2025,    617.35,30-MAR-2026
RISHABH,EQ,    597.00,23-JUN-2026,    272.30,29-JUL-2025
RITCO,EQ,    317.10,18-JUL-2025,    167.10,02-APR-2026
RITES,EQ,    299.80,02-JUL-2025,    175.00,30-MAR-2026
RKDL,EQ,     32.48,17-SEP-2025,     16.30,05-MAR-2026
RKEC,EQ,     84.99,27-JUN-2025,     23.90,17-JUN-2026
RKFORGE,EQ,    691.50,30-JUN-2025,    460.15,23-MAR-2026
RKSWAMY,EQ,    198.00,25-JUN-2025,     67.15,30-MAR-2026
RMC,EQ,    530.00,23-APR-2026,    285.00,11-JUN-2026
RMDRIP,EQ,     72.22,25-FEB-2026,     14.81,04-JUN-2026
RML,EQ,   1169.00,22-JUN-2026,    608.50,30-MAR-2026
RNBDENIMS,EQ,     67.67,25-FEB-2026,      9.03,10-JUN-2026
ROHLTD,EQ,    593.40,02-SEP-2025,    269.40,30-MAR-2026
ROLEXRINGS,EQ,    176.00,22-APR-2026,     99.79,24-NOV-2025
ROML,EQ,     63.89,03-JUL-2025,     35.11,30-MAR-2026
ROSSARI,EQ,    766.00,15-JUL-2025,    375.00,30-MAR-2026
ROSSELLIND,EQ,     75.80,10-JUL-2025,     40.00,27-JAN-2026
ROSSTECH,EQ,   1122.00,03-JUN-2026,    393.40,23-JUN-2025
ROTO,EQ,    109.50,11-JUL-2025,     47.50,30-MAR-2026
ROUTE,EQ,   1039.90,30-JUN-2025,    410.70,30-MAR-2026
RPEL,EQ,   1234.00,19-JUN-2026,    561.30,30-MAR-2026
RPGLIFE,EQ,   2725.00,07-JUL-2025,   1733.00,23-MAR-2026
RPOWER,EQ,     70.90,01-JUL-2025,     20.17,30-MAR-2026
RPPINFRA,EQ,    169.90,02-SEP-2025,     55.04,30-MAR-2026
RPPL,EQ,     28.95,04-JUL-2025,     14.25,30-MAR-2026
RPSGVENT,EQ,   1179.00,07-APR-2026,    551.90,23-MAR-2026
RPTECH,EQ,    784.65,22-JUN-2026,    275.60,11-AUG-2025
RRIL,EQ,     21.50,22-MAY-2026,     15.25,21-APR-2026
RRKABEL,EQ,   2427.50,23-JUN-2026,   1165.00,29-AUG-2025
RSDFIN,EQ,    106.90,22-MAY-2026,     73.00,09-JUN-2026
RSL,EQ,    144.90,11-MAY-2026,    101.70,30-MAR-2026
RSYSTEMS,EQ,    496.90,22-AUG-2025,    229.25,30-MAR-2026
RTNINDIA,EQ,     69.70,09-JUL-2025,     24.40,09-MAR-2026
RTNPOWER,EQ,     16.92,11-JUL-2025,      7.52,30-MAR-2026
RUBFILA,EQ,     92.20,16-JUL-2025,     57.31,30-MAR-2026
RUBICON,EQ,   1415.00,22-JUN-2026,    570.75,24-OCT-2025
RUCHINFRA,EQ,      8.25,24-SEP-2025,      4.05,30-MAR-2026
RUCHIRA,EQ,    173.00,18-SEP-2025,     95.17,30-MAR-2026
RUPA,EQ,    232.90,16-JUL-2025,    109.21,30-MAR-2026
RUSHIL,EQ,     33.99,17-SEP-2025,     12.49,30-MAR-2026
RUSTOMJEE,EQ,    697.00,02-JUL-2025,    358.80,23-MAR-2026
RVHL,EQ,     71.36,17-SEP-2025,     28.50,30-MAR-2026
RVNL,EQ,    405.50,27-JUN-2025,    221.55,11-JUN-2026
RVTH,EQ,   1300.00,24-SEP-2025,    491.10,16-MAR-2026
S&SPOWER,EQ,    468.90,16-SEP-2025,    193.50,09-DEC-2025
SAATVIKGL,EQ,    567.00,10-OCT-2025,    328.00,09-MAR-2026
SADBHAV,EQ,     17.85,25-AUG-2025,      6.05,06-FEB-2026
SAFARI,EQ,   2507.10,26-NOV-2025,   1363.10,06-MAY-2026
SAGARDEEP,EQ,     33.65,26-JUN-2025,     20.81,30-MAR-2026
SAGCEM,EQ,    299.40,05-SEP-2025,    148.70,24-MAR-2026
SAGILITY,EQ,     57.89,30-OCT-2025,     35.83,23-MAR-2026
SAHLIBHFI,EQ,     86.89,20-APR-2026,     70.05,26-MAY-2026
SAHYADRI,EQ,    338.40,11-MAY-2026,    200.10,30-MAR-2026
SAIL,EQ,    209.70,14-MAY-2026,    118.10,28-AUG-2025
SAILIFE,EQ,   1249.00,23-JUN-2026,    736.50,24-JUN-2025
SAIPARENT,EQ,    622.80,23-JUN-2026,    400.00,02-APR-2026
SAKAR,EQ,    889.95,16-JUN-2026,    311.00,20-AUG-2025
SAKHTISUG,EQ,     27.41,08-JUL-2025,     13.52,23-MAR-2026
SAKSOFT,EQ,    253.99,11-JUL-2025,    107.59,30-MAR-2026
SALASAR,EQ,     10.99,30-OCT-2025,      5.59,30-MAR-2026
SALONA,EQ,    320.00,02-JUN-2026,    221.00,28-JAN-2026
SALZERELEC,EQ,    964.70,08-AUG-2025,    488.80,30-MAR-2026
SAMBHAAV,EQ,     11.53,24-NOV-2025,      5.07,30-MAR-2026
SAMBHV,EQ,    149.40,22-JUL-2025,     81.42,27-JAN-2026
SAMHI,EQ,    254.50,22-JUL-2025,    127.00,30-MAR-2026
SAMMAANCAP,EQ,    192.95,03-NOV-2025,    114.10,11-AUG-2025
SAMPANN,EQ,     43.44,06-NOV-2025,     23.75,30-MAR-2026
SANATHAN,EQ,    560.20,21-JUL-2025,    352.60,30-MAR-2026
SANDESH,EQ,   1438.50,12-AUG-2025,    811.00,30-MAR-2026
SANDHAR,EQ,    763.20,12-JUN-2026,    405.20,14-AUG-2025
SANDUMA,EQ,    273.00,05-JAN-2026,    141.37,28-AUG-2025
SANGAMIND,EQ,    576.95,23-APR-2026,    341.55,28-AUG-2025
SANGHVIMOV,EQ,    442.60,22-JUN-2026,    223.80,16-MAR-2026
SANOFI,EQ,   6410.00,30-JUN-2025,   3054.00,29-MAY-2026
SANOFICONR,EQ,   5894.50,30-JUN-2025,   3975.00,24-FEB-2026
SANSERA,EQ,   3158.00,23-JUN-2026,   1216.30,11-AUG-2025
SANSTAR,EQ,    125.79,23-JUN-2026,     74.30,02-APR-2026
SAPPHIRE,EQ,    368.00,18-JUL-2025,    139.91,02-APR-2026
SAPPL,EQ,    330.00,28-APR-2026,    255.00,17-JUN-2026
SARDAEN,EQ,    639.75,16-SEP-2025,    420.75,23-JUN-2025
SAREGAMA,EQ,    526.35,23-JUN-2025,    307.05,09-MAR-2026
SARLAPOLY,EQ,    127.50,22-JUL-2025,     68.40,30-MAR-2026
SASKEN,EQ,   2780.20,19-JUN-2026,    991.00,16-MAR-2026
SATIA,EQ,     97.50,24-JUN-2025,     50.80,30-MAR-2026
SATIN,EQ,    247.00,04-JUN-2026,    133.01,28-AUG-2025
SAURASHCEM,EQ,    128.40,31-JUL-2025,     47.65,30-MAR-2026
SAYAJIHOTL,EQ,    323.95,29-MAY-2026,    265.50,03-JUN-2026
SBC,EQ,     45.00,19-JUN-2026,     14.22,24-JUN-2025
SBCL,EQ,    789.00,26-MAY-2026,    368.60,30-MAR-2026
SBFC,EQ,    123.00,03-NOV-2025,     79.60,30-MAR-2026
SBGLP,EQ,     46.39,04-JUL-2025,     18.35,30-MAR-2026
SBIBPB,EQ,     58.27,27-FEB-2026,     38.53,29-AUG-2025
SBICARD,EQ,   1015.00,27-JUN-2025,    565.45,11-JUN-2026
SBIETFCON,EQ,    133.97,21-OCT-2025,    100.00,16-MAR-2026
SBIETFIT,EQ,    439.27,03-FEB-2026,    295.31,19-JUN-2026
SBIETFPB,EQ,    304.58,05-MAR-2026,    244.18,02-APR-2026
SBIETFQLTY,EQ,    247.28,12-JUN-2026,    194.00,30-MAR-2026
SBILIFE,EQ,   2132.00,23-FEB-2026,   1700.40,12-JUN-2026
SBILIQETF,EQ,   1087.09,21-APR-2026,    984.99,08-SEP-2025
SBIMIDMOM,EQ,     67.74,19-JUN-2026,     53.86,30-MAR-2026
SBIN,EQ,   1234.70,24-FEB-2026,    786.55,04-AUG-2025
SBINEQWETF,EQ,     35.25,01-APR-2026,     29.64,02-APR-2026
SBINMID150,EQ,     23.81,29-MAY-2026,     19.81,06-APR-2026
SBISILVER,EQ,    362.00,29-JAN-2026,    103.80,27-JUN-2025
SBISMLETF,EQ,     18.17,22-JUN-2026,     16.53,11-JUN-2026
SBIVALETF,EQ,     17.70,15-JUN-2026,     14.43,26-MAY-2026
SCANSTL,EQ,     43.50,15-JUN-2026,     31.35,20-APR-2026
SCHAEFFLER,EQ,   4467.70,06-MAR-2026,   3518.40,22-JAN-2026
SCHAND,EQ,    242.00,24-JUN-2025,    130.05,30-MAR-2026
SCHNEIDER,EQ,   1448.50,23-JUN-2026,    571.85,21-JAN-2026
SCI,EQ,    368.75,11-MAY-2026,    195.55,27-JAN-2026
SCILAL,EQ,     58.70,17-JUL-2025,     34.30,30-MAR-2026
SCODATUBES,EQ,    230.85,14-JUL-2025,    110.00,16-MAR-2026
SCPL,EQ,    524.90,15-JUN-2026,    190.03,09-DEC-2025
SDBL,EQ,    173.03,27-JUN-2025,     61.80,30-MAR-2026
SEAMECLTD,EQ,   1709.20,19-MAY-2026,    752.55,06-AUG-2025
SECMARK,EQ,    158.92,23-JUN-2025,     95.05,21-JAN-2026
SECURKLOUD,EQ,     34.18,24-NOV-2025,     16.01,17-NOV-2025
SEDEMAC,EQ,   2948.40,22-JUN-2026,   1413.10,12-MAR-2026
SEIL,EQ,    221.45,22-JUN-2026,    172.90,21-APR-2026
SELECTIPO,EQ,     57.75,14-AUG-2025,     37.80,02-APR-2026
SELMC,EQ,     43.36,23-OCT-2025,     26.33,27-JAN-2026
SENCO,EQ,    404.85,08-SEP-2025,    276.00,30-MAR-2026
SENORES,EQ,   1360.00,18-JUN-2026,    515.00,23-JUN-2025
SENSEXADD,EQ,     88.20,01-DEC-2025,     73.27,02-APR-2026
SENSEXBETA,EQ,    952.91,30-DEC-2025,    785.00,30-MAR-2026
SENSEXETF,EQ,     88.70,06-JAN-2026,     73.33,02-APR-2026
SENSEXIETF,EQ,    999.84,25-NOV-2025,    731.00,07-MAY-2026
SEPC,EQ,     14.40,10-JUL-2025,      4.65,23-MAR-2026
SERVOTECH,EQ,    154.48,25-JUN-2025,     57.51,30-JAN-2026
SESHAPAPER,EQ,    318.00,23-JUN-2025,    211.59,27-JAN-2026
SETF10GILT,EQ,    266.10,17-MAR-2026,    250.37,05-SEP-2025
SETFGOLD,EQ,    153.95,28-JAN-2026,     79.79,30-JUN-2025
SETFNIF50,EQ,    287.33,06-JAN-2026,    237.90,02-APR-2026
SETFNIFBK,EQ,    646.11,19-FEB-2026,    465.64,15-OCT-2025
SETFNN50,EQ,    840.00,30-JAN-2026,    636.01,30-MAR-2026
SETL,EQ,    212.40,23-JUN-2026,    104.56,30-MAR-2026
SFL,EQ,    769.90,25-JUN-2025,    456.80,30-MAR-2026
SGFIN,EQ,    650.00,07-MAY-2026,    323.00,02-FEB-2026
SGIL,EQ,    633.25,08-SEP-2025,    420.00,12-FEB-2026
SGL,EQ,     20.79,23-SEP-2025,      8.40,30-MAR-2026
SGMART,EQ,    638.10,21-MAY-2026,    313.10,21-JAN-2026
SHADOWFAX,EQ,    230.00,15-JUN-2026,     98.55,30-JAN-2026
SHAH,EQ,      5.82,07-MAY-2026,      3.07,21-AUG-2025
SHAHALLOYS,EQ,     83.85,06-NOV-2025,     53.10,30-MAR-2026
SHAILY,EQ,   3233.90,10-JUN-2026,   1535.90,08-AUG-2025
SHAKTIPUMP,EQ,    984.00,24-JUN-2025,    456.35,30-MAR-2026
SHALBY,EQ,    274.70,22-SEP-2025,    125.82,30-MAR-2026
SHALPAINTS,EQ,     99.49,10-JUL-2025,     35.21,30-MAR-2026
SHANTI,EQ,     17.57,23-JUN-2025,      4.70,30-MAR-2026
SHANTIGEAR,EQ,    619.80,24-JUL-2025,    395.00,22-JAN-2026
SHANTIGOLD,EQ,    274.10,21-AUG-2025,    155.00,30-MAR-2026
SHARDACROP,EQ,   1297.00,13-FEB-2026,    755.55,10-NOV-2025
SHARDAMOTR,EQ,   1248.00,07-JUL-2025,    700.00,30-MAR-2026
SHARDUL,EQ,     33.82,11-MAY-2026,     24.21,19-JUN-2026
SHAREINDIA,EQ,    211.00,20-OCT-2025,    115.36,30-MAR-2026
SHARIABEES,EQ,    537.63,02-JUL-2025,    433.68,25-MAR-2026
SHBAJRG,EQ,    212.00,09-JUN-2026,    150.50,26-MAY-2026
SHILCTECH,EQ,   5399.00,28-APR-2026,   2852.50,27-JAN-2026
SHILPAMED,EQ,    598.90,23-JUN-2026,    259.50,27-JAN-2026
SHINDL,EQ,    179.70,07-MAY-2026,    140.15,21-APR-2026
SHIVATEX,EQ,    217.92,06-NOV-2025,    126.06,30-MAR-2026
SHIVAUM,EQ,    407.00,23-JUN-2026,    275.00,17-MAR-2026
SHK,EQ,    275.50,04-SEP-2025,    111.98,30-MAR-2026
SHOPERSTOP,EQ,    588.75,17-JUL-2025,    275.95,02-MAR-2026
SHRADHA,EQ,     70.00,07-JUL-2025,     26.34,30-MAR-2026
SHREDIGCEM,EQ,    107.70,25-AUG-2025,     53.90,30-MAR-2026
SHREECEM,EQ,  32490.00,23-JUL-2025,  22550.00,23-MAR-2026
SHREEJISPG,EQ,    505.65,22-JUN-2026,    222.00,09-OCT-2025
SHREEPUSHK,EQ,    476.00,23-SEP-2025,    272.45,23-MAR-2026
SHREERAMA,EQ,     71.99,02-JAN-2026,     39.32,02-JUL-2025
SHREYANIND,EQ,    250.00,24-JUL-2025,    122.00,30-MAR-2026
SHRIKRISH,EQ,     56.00,28-APR-2026,     35.00,21-APR-2026
SHRINGARMS,EQ,    266.50,19-FEB-2026,    166.00,30-MAR-2026
SHRIPISTON,EQ,   3889.90,23-JUN-2026,   2301.20,04-AUG-2025
SHRIRAMFIN,EQ,   1108.00,26-FEB-2026,    566.50,29-AUG-2025
SHRIRAMPPS,EQ,    105.58,25-JUN-2025,     60.57,30-MAR-2026
SHYAMCENT,EQ,      9.75,02-SEP-2025,      3.68,30-MAR-2026
SHYAMMETL,EQ,   1014.00,04-JUN-2026,    746.00,16-MAR-2026
SICAGEN,EQ,     61.50,29-MAY-2026,     50.56,23-JUN-2026
SIEMENS,EQ,   3937.30,29-MAY-2026,   2826.00,21-JAN-2026
SIGIND,EQ,     66.89,02-JUL-2025,     40.66,23-MAR-2026
SIGMA,EQ,     65.50,03-OCT-2025,     35.46,30-MAR-2026
SIGNATURE,EQ,   1294.00,10-JUL-2025,    705.20,02-APR-2026
SIGNPOST,EQ,    310.00,25-AUG-2025,    181.10,23-JUN-2025
SIKA,EQ,   1199.80,08-MAY-2026,    870.10,18-MAY-2026
SIKKO,EQ,      6.83,24-OCT-2025,      3.20,23-SEP-2025
SIL,EQ,     21.71,24-JUL-2025,     11.70,30-MAR-2026
SILGO,EQ,     86.20,29-MAY-2026,     49.00,02-JUL-2025
SILINV,EQ,    767.00,17-OCT-2025,    380.00,30-MAR-2026
SILLYMONKS,EQ,     28.45,06-NOV-2025,     14.61,19-MAY-2026
SILVER,EQ,    371.89,29-JAN-2026,    104.82,27-JUN-2025
SILVER1,EQ,     38.80,29-JAN-2026,     10.27,30-JUN-2025
SILVER360,EQ,    358.00,29-JAN-2026,    103.00,01-JUL-2025
SILVERADD,EQ,    390.00,29-JAN-2026,    101.80,27-JUN-2025
SILVERAG,EQ,    380.00,29-JAN-2026,    102.98,30-JUN-2025
SILVERBEES,EQ,    360.00,29-JAN-2026,    101.35,27-JUN-2025
SILVERBETA,EQ,    379.66,29-JAN-2026,    102.55,04-JUL-2025
SILVERBND,EQ,    389.00,29-JAN-2026,    180.00,12-DEC-2025
SILVERCASE,EQ,     38.01,29-JAN-2026,     10.23,24-JUN-2025
SILVERIETF,EQ,    373.50,29-JAN-2026,    105.15,02-JUL-2025
SILVERTUC,EQ,    212.70,16-JUN-2026,     66.19,03-SEP-2025
SIMPLEXINF,EQ,    330.00,16-SEP-2025,    137.00,30-MAR-2026
SINCLAIR,EQ,    114.75,11-SEP-2025,     68.82,16-MAR-2026
SINDHUTRAD,EQ,     39.29,07-JUL-2025,     17.64,27-JAN-2026
SINGERIND,EQ,     80.00,17-APR-2026,     57.15,30-MAR-2026
SINTERCOM,EQ,    153.84,18-JUL-2025,     62.99,30-MAR-2026
SIRCA,EQ,    539.00,19-NOV-2025,    368.00,02-JUL-2025
SIS,EQ,    444.30,11-JUN-2026,    257.05,23-MAR-2026
SIYSIL,EQ,    848.80,04-NOV-2025,    433.35,30-MAR-2026
SJS,EQ,   2286.70,17-JUN-2026,   1131.30,07-AUG-2025
SJVN,EQ,    102.30,25-JUN-2025,     63.02,30-MAR-2026
SKFINDIA,EQ,   5074.00,14-OCT-2025,   1404.00,30-MAR-2026
SKFINDUS,EQ,   2945.00,23-JUN-2026,   1994.10,13-MAY-2026
SKIPPER,EQ,    588.00,08-SEP-2025,    327.05,09-MAR-2026
SKMEGGPROD,EQ,    257.40,08-JUN-2026,    120.00,27-JUN-2025
SKYGOLD,EQ,    590.00,04-JUN-2026,    246.05,06-AUG-2025
SMALL250,EQ,     19.95,15-JUN-2026,     14.16,23-MAR-2026
SMALLADD,EQ,     18.20,23-JUN-2026,     14.01,27-MAR-2026
SMALLCAP,EQ,     54.50,23-OCT-2025,     37.34,23-MAR-2026
SMALLGROWW,EQ,     48.65,18-JUN-2026,     46.00,23-JUN-2026
SMARTWORKS,EQ,    619.00,04-NOV-2025,    361.50,30-MAR-2026
SMCGLOBAL,EQ,     94.90,02-JAN-2026,     54.44,30-MAR-2026
SML100CASE,EQ,     11.74,11-MAY-2026,      8.50,23-MAR-2026
SMLMAH,EQ,   5348.00,18-FEB-2026,   1738.50,24-JUN-2025
SMLT,EQ,    133.99,08-JUL-2025,     56.61,30-MAR-2026
SMSPHARMA,EQ,    447.80,15-APR-2026,    207.99,07-AUG-2025
SNOWMAN,EQ,     64.05,28-JUL-2025,     30.50,30-MAR-2026
SNXT30BEES,EQ,     43.75,08-MAY-2026,     36.83,30-MAR-2026
SNXT50BETA,EQ,    102.25,17-SEP-2025,     77.87,01-APR-2026
SOBHA,EQ,   1732.50,22-JUL-2025,   1130.00,02-APR-2026
SOLARA,EQ,    734.40,25-JUL-2025,    422.00,30-MAR-2026
SOLARINDS,EQ,  18874.00,29-MAY-2026,  11646.00,18-DEC-2025
SOLARWORLD,EQ,    388.50,30-SEP-2025,    139.19,30-MAR-2026
SOLEX,EQ,   1985.00,21-NOV-2025,    795.45,04-MAR-2026
SOMANYCERA,EQ,    609.80,08-JUL-2025,    332.00,10-MAR-2026
SOMATEX,EQ,    161.25,06-NOV-2025,     41.76,02-JUL-2025
SOMICONVEY,EQ,    172.78,27-JUN-2025,     85.50,03-FEB-2026
SONACOMS,EQ,    626.35,22-JUN-2026,    402.30,29-SEP-2025
SONAL,EQ,    104.75,28-APR-2026,     87.40,26-MAY-2026
SONAMLTD,EQ,     63.00,01-JUN-2026,     37.40,28-JAN-2026
SONATSOFTW,EQ,    452.80,08-JUL-2025,    207.15,30-MAR-2026
SOTL,EQ,    624.00,18-JUN-2026,    285.80,30-MAR-2026
SOUTHBANK,EQ,     49.79,18-JUN-2026,     28.11,05-SEP-2025
SOUTHWEST,EQ,    275.00,01-JUN-2026,    121.00,15-OCT-2025
SPAL,EQ,   1084.00,19-JUN-2026,    600.00,20-JAN-2026
SPANDANA,EQ,    306.29,15-JUL-2025,    181.10,30-MAR-2026
SPARC,EQ,    253.17,18-JUN-2026,    108.00,23-MAR-2026
SPCENET,EQ,     11.24,28-OCT-2025,      3.00,12-JUN-2026
SPECIALITY,EQ,    154.00,07-OCT-2025,     82.70,30-MAR-2026
SPECTRUM,EQ,   1853.00,19-JUN-2026,   1050.00,12-JAN-2026
SPENCERS,EQ,     66.00,27-JUN-2025,     24.38,30-MAR-2026
SPIC,EQ,    128.20,03-SEP-2025,     55.10,30-MAR-2026
SPLIL,EQ,     46.40,02-JUL-2025,     20.20,30-MAR-2026
SPLPETRO,EQ,    979.00,29-SEP-2025,    462.30,21-JAN-2026
SPMLINFRA,EQ,    323.40,01-AUG-2025,    151.01,30-MAR-2026
SPORTKING,EQ,    198.50,01-JUN-2026,     78.17,21-JAN-2026
SRD,EQ,     91.00,02-SEP-2025,     37.30,09-JUN-2026
SREEL,EQ,    258.00,17-SEP-2025,    165.25,30-MAR-2026
SRF,EQ,   3325.00,10-JUL-2025,   2355.00,06-APR-2026
SRGHFL,EQ,    335.00,04-AUG-2025,    224.40,24-MAR-2026
SRHHYPOLTD,EQ,    716.50,17-JUL-2025,    382.40,30-MAR-2026
SRM,EQ,    649.95,17-NOV-2025,    361.35,12-MAR-2026
SRTL,EQ,     73.36,04-MAR-2026,     39.00,23-JUN-2026
SSDL,EQ,    102.59,18-JUL-2025,     46.15,30-MAR-2026
SSWL,EQ,    280.00,01-JUL-2025,    169.00,30-MAR-2026
STALLION,EQ,    359.15,17-OCT-2025,     62.71,23-JUN-2025
STANLEY,EQ,    356.00,27-JUN-2025,    123.00,30-MAR-2026
STAR,EQ,   1231.00,12-MAY-2026,    768.65,29-JAN-2026
STARCEMENT,EQ,    308.95,02-SEP-2025,    196.53,09-MAR-2026
STARHEALTH,EQ,    597.40,23-JUN-2026,    412.60,01-JUL-2025
STARPAPER,EQ,    188.80,25-AUG-2025,    119.05,30-MAR-2026
STARTECK,EQ,    355.80,08-AUG-2025,    215.10,30-MAR-2026
STCINDIA,EQ,    153.89,24-JUN-2025,     97.04,30-MAR-2026
STEELCAS,EQ,    320.00,29-APR-2026,    176.02,30-JAN-2026
STEELCITY,EQ,    116.90,27-JUN-2025,     71.26,30-MAR-2026
STEELXIND,EQ,     13.95,22-JUN-2026,      7.00,30-MAR-2026
STEL,EQ,    657.30,16-JUN-2026,    380.00,10-OCT-2025
STERTOOLS,EQ,    384.00,21-JUL-2025,    155.00,30-MAR-2026
STOVEKRAFT,EQ,    813.95,03-NOV-2025,    447.05,30-MAR-2026
STUDDS,EQ,    600.00,18-NOV-2025,    427.55,18-MAY-2026
STYL,EQ,    437.45,30-SEP-2025,    209.11,30-MAR-2026
STYLAMIND,EQ,   3357.30,18-JUN-2026,   1593.70,24-JUN-2025
STYRENIX,EQ,   3316.50,24-JUN-2025,   1780.00,30-MAR-2026
SUBROS,EQ,   1213.70,29-SEP-2025,    622.10,30-MAR-2026
SUDARCOLOR,EQ,    620.85,17-JUL-2025,    268.25,30-MAR-2026
SUDARSCHEM,EQ,   1603.00,24-SEP-2025,    726.40,30-MAR-2026
SUDEEPPHRM,EQ,    882.40,17-JUN-2026,    524.05,21-JAN-2026
SUKHJITS,EQ,    231.10,27-FEB-2026,    137.30,30-MAR-2026
SULA,EQ,    309.80,01-JUL-2025,    138.60,30-MAR-2026
SUMEETINDS,EQ,     34.91,23-OCT-2025,     10.63,23-JUN-2025
SUMICHEM,EQ,    665.00,04-AUG-2025,    362.60,30-MAR-2026
SUMMITSEC,EQ,   2495.00,23-OCT-2025,   1312.00,30-MAR-2026
SUNCLAY,EQ,   2125.00,25-JUN-2025,   1112.80,27-JAN-2026
SUNDARAM,EQ,      2.38,20-AUG-2025,      1.11,30-MAR-2026
SUNDARMFIN,EQ,   5642.00,04-MAR-2026,   4000.00,08-JUN-2026
SUNDRMFAST,EQ,   1080.00,07-JUL-2025,    730.10,02-APR-2026
SUNDROP,EQ,    939.60,22-JUL-2025,    556.00,30-MAR-2026
SUNFLAG,EQ,    428.00,07-MAY-2026,    192.15,30-MAR-2026
SUNPHARMA,EQ,   1916.60,19-MAY-2026,   1548.00,26-SEP-2025
SUNTECK,EQ,    473.00,08-SEP-2025,    270.75,30-MAR-2026
SUNTV,EQ,    660.70,20-APR-2026,    480.20,23-JAN-2026
SUPERHOUSE,EQ,    201.95,18-SEP-2025,    128.55,23-MAR-2026
SUPRAJIT,EQ,    517.65,24-SEP-2025,    389.95,16-MAR-2026
SUPREME,EQ,     97.84,13-OCT-2025,     43.20,30-MAR-2026
SUPREMEIND,EQ,   4664.90,25-AUG-2025,   3182.00,11-DEC-2025
SUPREMEINF,EQ,    130.25,07-JUL-2025,     58.11,02-APR-2026
SUPRIYA,EQ,   1085.00,01-JUN-2026,    545.50,24-MAR-2026
