"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 20-Mar-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"GSS","EQ","     52.69","25-APR-2025","     10.80","19-MAR-2026"
"GSTL","ST","     33.70","19-MAR-2026","      5.95","07-NOV-2025"
"GTECJAINX","EQ","     37.00","19-MAR-2025","     17.40","16-FEB-2026"
"GTL","EQ","     13.00","12-JUN-2025","      6.03","09-MAR-2026"
"GTLINFRA","EQ","      2.17","12-JUN-2025","       .98","02-FEB-2026"
"GTPL","EQ","    133.40","19-JUN-2025","     55.01","26-FEB-2026"
"GUFICBIO","EQ","    407.85","30-JUL-2025","    268.00","09-MAR-2026"
"GUJALKALI","EQ","    698.40","03-APR-2025","    409.15","16-MAR-2026"
"GUJAPOLLO","EQ","    556.00","26-AUG-2025","    278.60","20-MAR-2025"
"GUJGASLTD","EQ","    508.70","03-JUL-2025","    346.75","19-MAR-2026"
"GUJRAFFIA","EQ","     88.00","27-OCT-2025","     35.10","17-MAR-2026"
"GUJTHEM","EQ","    479.00","27-OCT-2025","    222.05","07-APR-2025"
"GULFOILLUB","EQ","   1331.90","01-JUL-2025","    911.00","07-APR-2025"
"GULFPETRO","EQ","     51.95","30-MAY-2025","     28.00","17-MAR-2026"
"GULPOLY","EQ","    220.50","20-MAY-2025","    121.50","02-FEB-2026"
"GURUNANAK","SM","     60.00","01-OCT-2025","     26.20","19-MAR-2026"
"GVKPIL","BE","      4.48","13-JUN-2025","      2.59","18-MAR-2026"
"GVPIL","BE","    552.05","17-FEB-2026","    205.25","07-APR-2025"
"GVPTECH","EQ","     12.00","30-JUN-2025","      5.22","18-MAR-2026"
"GVT&D","EQ","   3999.00","06-MAR-2026","   1254.00","09-APR-2025"
"HAL","EQ","   5165.00","16-MAY-2025","   3577.55","19-MAR-2025"
"HALDER","EQ","    294.00","29-JAN-2026","    235.70","26-FEB-2026"
"HALEOSLABS","EQ","   1680.00","21-APR-2025","   1025.05","19-MAR-2025"
"HAPPSTMNDS","EQ","    674.85","17-JUN-2025","    330.20","09-MAR-2026"
"HAPPYFORGE","EQ","   1370.00","23-FEB-2026","    724.10","07-APR-2025"
"HARDWYN","BE","     20.44","06-JAN-2026","     10.75","28-MAR-2025"
"HARIOMPIPE","EQ","    572.20","22-SEP-2025","    301.15","16-MAR-2026"
"HARRMALAYA","EQ","    236.90","06-JUN-2025","    153.66","02-FEB-2026"
"HARSHA","EQ","    451.85","06-JUN-2025","    329.95","07-APR-2025"
"HATHWAY","EQ","     17.98","16-JUL-2025","      9.58","16-MAR-2026"
"HATSUN","EQ","   1179.00","28-OCT-2025","    855.30","30-JAN-2026"
"HAVELLS","EQ","   1673.80","22-APR-2025","   1250.10","02-FEB-2026"
"HAVISHA","EQ","      3.05","12-JUN-2025","      1.10","16-MAR-2026"
"HBANKEINAV","EQ","-","-","-","-"
"HBLENGINE","EQ","   1122.00","10-NOV-2025","    421.00","19-MAR-2025"
"HBS500INAV","EQ","-","-","-","-"
"HBSL","EQ","    137.00","30-JUN-2025","     46.75","17-MAR-2026"
"HCC","EQ","     31.42","11-JUN-2025","     14.60","16-MAR-2026"
"HCG","EQ","    796.68","24-OCT-2025","    490.64","19-MAR-2025"
"HCG-RE","BE","     56.10","11-MAR-2026","     20.30","19-MAR-2026"
"HCL-INSYS","EQ","     24.50","20-MAY-2025","     11.75","17-MAR-2026"
"HCLTECH","EQ","   1780.10","03-FEB-2026","   1297.70","17-MAR-2026"
"HDBFS","EQ","    891.90","03-JUL-2025","    629.50","19-MAR-2026"
"HDF100INAV","EQ","-","-","-","-"
"HDFC50INAV","EQ","-","-","-","-"
"HDFCAMC","EQ","   2967.25","16-OCT-2025","   1783.43","07-APR-2025"
"HDFCBANK","EQ","   1020.50","23-OCT-2025","    770.00","19-MAR-2026"
"HDFCBSE500","EQ","     39.55","28-JUL-2025","     31.14","07-APR-2025"
"HDFCGOLD","EQ","    152.30","29-JAN-2026","     70.10","07-APR-2025"
"HDFCGRINAV","EQ","-","-","-","-"
"HDFCGROWTH","EQ","    133.30","07-JAN-2026","    103.11","07-APR-2025"
"HDFCLIFE","EQ","    820.75","30-JUN-2025","    617.20","16-MAR-2026"
"HDFCLIQUID","EQ","   1052.88","10-FEB-2026","    990.00","24-MAR-2025"
"HDFCLOWVOL","EQ","     23.00","16-JUN-2025","     17.92","08-APR-2025"
"HDFCLVINAV","EQ","-","-","-","-"
"HDFCMFINAV","EQ","-","-","-","-"
"HDFCMID150","EQ","     23.39","07-JAN-2026","     17.55","07-APR-2025"
"HDFCMOINAV","EQ","-","-","-","-"
"HDFCMOMENT","EQ","     33.23","23-OCT-2025","     25.50","07-APR-2025"
"HDFCNEXT50","EQ","     73.00","23-SEP-2025","     59.00","07-APR-2025"
"HDFCNFINAV","EQ","-","-","-","-"
"HDFCNIF100","EQ","     29.00","19-SEP-2025","     21.15","15-MAY-2025"
"HDFCNIFBAN","EQ","     65.54","23-FEB-2026","     50.19","19-MAR-2025"
"HDFCNIFIT","EQ","     42.70","17-JUN-2025","     30.03","17-MAR-2026"
"HDFCNIFTY","EQ","    301.88","02-DEC-2025","    240.55","07-APR-2025"
"HDFCNIINAV","EQ","-","-","-","-"
"HDFCPBINAV","EQ","-","-","-","-"
"HDFCPSUBK","EQ","    101.25","24-FEB-2026","     59.48","19-MAR-2025"
"HDFCPVTBAN","EQ","     30.17","19-FEB-2026","     24.23","07-APR-2025"
"HDFCQUAL","EQ","     61.87","13-FEB-2026","     50.05","07-APR-2025"
"HDFCQUINAV","EQ","-","-","-","-"
"HDFCSEINAV","EQ","-","-","-","-"
"HDFCSENSEX","EQ","     98.48","08-DEC-2025","     80.55","07-APR-2025"
"HDFCSIINAV","EQ","-","-","-","-"
"HDFCSILVER","EQ","    359.00","29-JAN-2026","     85.67","07-APR-2025"
"HDFCSML250","EQ","    183.18","11-JUL-2025","    136.27","07-APR-2025"
"HDFCVALUE","EQ","    142.71","03-FEB-2026","    117.50","07-APR-2025"
"HDFCVLINAV","EQ","-","-","-","-"
"HDFLIQINAV","EQ","-","-","-","-"
"HDFPBKINAV","EQ","-","-","-","-"
"HEADSUP","EQ","     12.95","09-OCT-2025","      6.12","17-MAR-2026"
"HEALADINAV","EQ","-","-","-","-"
"HEALTHADD","EQ","    155.90","10-MAR-2026","    129.94","07-APR-2025"
"HEALTHCARE","EQ","     19.16","27-FEB-2026","     17.80","19-MAR-2026"
"HEALTHIETF","EQ","    157.19","02-DEC-2025","    130.00","07-APR-2025"
"HEALTHINAV","EQ","-","-","-","-"
"HEALTHY","EQ","     16.98","03-FEB-2026","     12.20","07-APR-2025"
"HECPROJECT","EQ","    184.10","25-JUN-2025","     82.01","08-APR-2025"
"HEG","EQ","    672.00","31-DEC-2025","    406.10","07-APR-2025"
"HEIDELBERG","EQ","    224.80","19-AUG-2025","    147.91","16-MAR-2026"
"HEMIPROP","EQ","    190.69","03-OCT-2025","    111.03","07-APR-2025"
"HERANBA","EQ","    403.70","31-JUL-2025","    167.00","16-MAR-2026"
"HERITGFOOD","EQ","    540.00","18-SEP-2025","    294.40","09-MAR-2026"
"HEROMOTOCO","EQ","   6388.50","05-DEC-2025","   3344.00","07-APR-2025"
"HESTERBIO","EQ","   2350.00","04-AUG-2025","   1242.95","28-MAR-2025"
"HEXATRADEX","EQ","    212.84","21-MAR-2025","    147.26","03-FEB-2026"
"HEXT","EQ","    900.00","09-JUL-2025","    400.20","12-MAR-2026"
"HFCL","EQ","     93.96","10-JUN-2025","     59.82","27-JAN-2026"
"HGINFRA","EQ","   1275.00","20-MAY-2025","    471.00","09-MAR-2026"
"HGM","EQ","     82.40","15-SEP-2025","     42.70","09-APR-2025"
"HGS","EQ","    628.70","17-JUL-2025","    342.05","09-MAR-2026"
"HIGREEN","SM","    265.70","23-JUL-2025","    117.00","16-MAR-2026"
"HIKAL","EQ","    456.75","16-APR-2025","    165.40","19-MAR-2026"
"HILINFRA","EQ","    131.40","14-AUG-2025","     47.47","09-MAR-2026"
"HILTON","EQ","     70.97","20-MAY-2025","     15.20","19-MAR-2026"
"HIMATSEIDE","EQ","    168.66","19-MAY-2025","     77.86","19-MAR-2026"
"HINDALCO","EQ","   1029.80","29-JAN-2026","    546.45","07-APR-2025"
"HINDCOMPOS","EQ","    537.75","10-JUN-2025","    378.00","18-MAR-2026"
"HINDCON","EQ","     40.24","06-JUN-2025","     18.00","18-MAR-2026"
"HINDCOPPER","EQ","    760.05","29-JAN-2026","    183.82","07-APR-2025"
"HINDOILEXP","EQ","    198.99","23-APR-2025","    117.65","16-MAR-2026"
"HINDPETRO","EQ","    508.45","05-JAN-2026","    321.50","19-MAR-2026"
"HINDUNILVR","EQ","   2750.00","04-SEP-2025","   2070.10","19-MAR-2026"
"HINDWAREAP","EQ","    392.70","17-OCT-2025","    180.00","07-APR-2025"
"HINDZINC","EQ","    733.00","27-JAN-2026","    388.55","07-APR-2025"
"HIRECT","EQ","   2108.50","20-AUG-2025","    799.00","07-APR-2025"
"HISARMETAL","EQ","    224.10","24-JUL-2025","    140.17","18-MAR-2026"
"HITECH","EQ","    127.50","22-SEP-2025","     70.70","02-FEB-2026"
"HITECHCORP","EQ","    223.44","11-SEP-2025","    118.11","09-MAR-2026"
"HITECHGEAR","BE","    897.45","13-OCT-2025","    530.00","19-MAR-2025"
"HLEGLAS","EQ","    661.95","03-NOV-2025","    230.00","27-MAR-2025"
"HLTCREINAV","EQ","-","-","-","-"
"HLVLTD","EQ","     15.75","09-JUN-2025","      6.68","09-MAR-2026"
"HMAAGRO","EQ","     38.00","03-JUN-2025","     22.92","19-MAR-2026"
"HMI150INAV","EQ","-","-","-","-"
"HMT","BZ","     75.49","06-JUN-2025","     41.00","27-JAN-2026"
"HMVL","EQ","    103.40","19-MAY-2025","     59.90","09-MAR-2026"
"HNDFDS","EQ","    608.00","16-APR-2025","    421.50","07-APR-2025"
"HNGSNBENAV","EQ","-","-","-","-"
"HNGSNGBEES","EQ","    579.92","06-OCT-2025","    319.00","07-APR-2025"
"HOACFOODS","ST","    399.85","24-FEB-2026","    114.90","21-MAR-2025"
"HOLMARC","SM","    176.95","20-MAY-2025","     75.10","19-MAR-2026"
"HOMEFIRST","EQ","   1519.00","25-JUL-2025","    878.40","07-APR-2025"
"HOMESFY","SM","    430.00","04-APR-2025","    125.00","12-MAR-2026"
"HONASA","EQ","    334.20","09-JUN-2025","    212.40","19-MAR-2025"
"HONAUT","EQ","  41450.00","03-JUL-2025","  28355.00","19-MAR-2026"
"HONDAPOWER","EQ","   3256.00","10-JUL-2025","   1815.00","07-APR-2025"
"HPAL","EQ","     57.55","22-APR-2025","     30.25","13-MAR-2026"
"HPIL","EQ","    175.88","31-JUL-2025","    110.16","16-MAR-2026"
"HPL","EQ","    639.90","15-JUL-2025","    266.40","16-MAR-2026"
"HPTL","SM","    327.40","07-OCT-2025","    101.05","03-APR-2025"
"HRHNEXT","SM","     63.15","19-MAY-2025","     21.00","10-MAR-2026"
"HSCL","EQ","    534.45","15-JUL-2025","    365.35","07-APR-2025"
"HSM250INAV","EQ","-","-","-","-"
"HTMEDIA","EQ","     28.64","06-OCT-2025","     15.10","09-MAY-2025"
"HUBTOWN","EQ","    365.70","25-AUG-2025","    162.05","09-MAY-2025"
"HUDCO","EQ","    253.73","03-JUN-2025","    167.44","09-MAR-2026"
"HUHTAMAKI","EQ","    272.65","23-OCT-2025","    156.67","16-MAR-2026"
"HVAX","SM","   1029.30","16-JUN-2025","    560.00","28-MAR-2025"
"HYBRIDFIN","EQ","     33.62","23-OCT-2025","     10.05","09-MAY-2025"
"HYUNDAI","EQ","   2890.00","22-SEP-2025","   1541.70","07-APR-2025"
"IBLFL","SM","     74.00","21-AUG-2025","     43.95","17-MAR-2026"
"IBULLSLTD","EQ","     21.25","30-OCT-2025","      8.90","09-MAR-2026"
"ICDSLTD","BE","     68.49","26-MAY-2025","     36.40","09-MAR-2026"
"ICEMAKE","EQ","   1088.75","24-APR-2025","    666.30","07-APR-2025"
"ICICI1INAV","EQ","-","-","-","-"
"ICICI2INAV","EQ","-","-","-","-"
"ICICI5INAV","EQ","-","-","-","-"
"ICICIAINAV","EQ","-","-","-","-"
"ICICIAMC","EQ","   3193.00","25-FEB-2026","   2530.00","22-DEC-2025"
"ICICIB22","EQ","    131.00","02-MAR-2026","     95.41","07-APR-2025"
"ICICIBANK","EQ","   1500.00","25-JUL-2025","   1240.10","16-MAR-2026"
"ICICIBINAV","EQ","-","-","-","-"
"ICICICINAV","EQ","-","-","-","-"
"ICICIFINAV","EQ","-","-","-","-"
"ICICIGI","EQ","   2068.70","01-JUL-2025","   1701.30","21-MAR-2025"
"ICICIGINAV","EQ","-","-","-","-"
"ICICIKINAV","EQ","-","-","-","-"
"ICICILINAV","EQ","-","-","-","-"
"ICICIMINAV","EQ","-","-","-","-"
"ICICININAV","EQ","-","-","-","-"
"ICICIOINAV","EQ","-","-","-","-"
"ICICIPINAV","EQ","-","-","-","-"
"ICICIPRULI","EQ","    706.80","13-JAN-2026","    525.80","07-APR-2025"
"ICICIRINAV","EQ","-","-","-","-"
"ICICISINAV","EQ","-","-","-","-"
"ICICITINAV","EQ","-","-","-","-"
"ICICIXINAV","EQ","-","-","-","-"
"ICICIYINAV","EQ","-","-","-","-"
"ICICMOINAV","EQ","-","-","-","-"
"ICICOMINAV","EQ","-","-","-","-"
"ICIFININAV","EQ","-","-","-","-"
"ICIL","EQ","    351.35","14-MAY-2025","    213.55","07-APR-2025"
"ICINFRINAV","EQ","-","-","-","-"
"ICIQ30INAV","EQ","-","-","-","-"
"ICISENINAV","EQ","-","-","-","-"
"ICRA","EQ","   7130.00","16-JUL-2025","   5015.10","07-APR-2025"
"IDBI","EQ","    118.38","05-JAN-2026","     69.90","19-MAR-2026"
"IDEA","EQ","     12.80","31-DEC-2025","      6.12","14-AUG-2025"
"IDEAFORGE","EQ","    659.85","24-JUN-2025","    304.20","07-APR-2025"
"IDEALTECHO","SM","    259.80","27-FEB-2026","    119.20","25-MAR-2025"
"IDENTICAL","SM","     56.00","28-MAY-2025","     15.55","04-MAR-2026"
"IDFCFIRSTB","EQ","     87.00","02-JAN-2026","     52.46","07-APR-2025"
"IDFNIFINAV","EQ","-","-","-","-"
"IDFNIFTYET","EQ","    340.80","15-DEC-2025","    235.01","07-APR-2025"
"IEML","SM","    173.57","22-SEP-2025","     63.00","17-MAR-2026"
"IEX","EQ","    215.40","09-JUN-2025","    117.19","16-MAR-2026"
"IFBAGRO","EQ","   1790.00","08-JAN-2026","    440.00","07-APR-2025"
"IFBIND","EQ","   2019.80","31-OCT-2025","    961.90","16-MAR-2026"
"IFCI","EQ","     74.50","29-MAY-2025","     36.20","07-APR-2025"
"IFGLEXPOR","EQ","    338.00","06-OCT-2025","    140.35","17-MAR-2026"
"IGARASHI","EQ","    665.00","06-AUG-2025","    301.55","16-MAR-2026"
"IGCL","EQ","    122.00","22-JUL-2025","     56.25","19-MAR-2026"
"IGIL","EQ","    442.00","30-JUL-2025","    287.00","27-JAN-2026"
"IGL","EQ","    229.00","08-JUL-2025","    152.20","16-MAR-2026"
"IGPL","EQ","    519.80","21-JUL-2025","    315.00","09-MAR-2026"
"IIFL","EQ","    675.00","06-JAN-2026","    306.00","09-APR-2025"
"IIFLCAPS","EQ","    411.30","07-JAN-2026","    180.00","07-APR-2025"
"IITL","EQ","    267.05","24-MAR-2025","    108.00","02-MAR-2026"
"IKIO","EQ","    304.00","21-MAR-2025","    117.00","19-MAR-2026"
"IKS","EQ","   1876.00","17-JUN-2025","   1236.80","07-APR-2025"
"IL&FSENGG","BZ","     45.84","29-APR-2025","     21.00","20-FEB-2026"
"IL&FSTRANS","BZ","      4.40","04-JUL-2025","      2.15","19-MAR-2026"
"IMAGICAA","EQ","     75.55","02-JUN-2025","     37.62","02-MAR-2026"
"IMFA","EQ","   1510.60","05-JAN-2026","    549.80","07-APR-2025"
"IMPAL","EQ","   1184.50","17-JUL-2025","    920.90","19-MAR-2025"
"IMPEXFERRO","BZ","      2.42","19-JUN-2025","      1.53","19-MAR-2026"
"INA","EQ","    104.90","11-MAR-2026","     91.11","16-MAR-2026"
"INCREDIBLE","EQ","     52.87","08-SEP-2025","     30.70","09-MAR-2026"
"INDBANK","EQ","     47.15","07-OCT-2025","     25.50","07-APR-2025"
"INDGN","EQ","    632.90","03-JUN-2025","    423.00","16-MAR-2026"
"INDHOTEL","EQ","    858.00","25-MAR-2025","    595.00","16-MAR-2026"
"INDIACEM","EQ","    485.80","08-JAN-2026","    253.00","07-APR-2025"
"INDIAGLYCO","EQ","   1222.00","20-NOV-2025","    525.60","26-MAR-2025"
"INDIAMART","EQ","   2799.00","14-JUL-2025","   1900.10","07-APR-2025"
"INDIANB","EQ","   1000.00","27-FEB-2026","    514.00","19-MAR-2025"
"INDIANCARD","EQ","    384.00","20-MAY-2025","    180.25","16-MAR-2026"
"INDIANHUME","EQ","    479.00","04-JUL-2025","    297.00","09-MAR-2026"
"INDIASHLTR","EQ","   1011.75","21-JUL-2025","    650.00","07-APR-2025"
"INDIFRA","SM","     24.50","26-JUN-2025","     12.65","03-APR-2025"
"INDIGO","EQ","   6232.50","18-AUG-2025","   4035.00","09-MAR-2026"
"INDIGOPNTS","EQ","   1345.90","18-NOV-2025","    742.00","19-MAR-2026"
"INDIGRID","IV","    174.00","30-OCT-2025","    140.10","28-MAR-2025"
"INDIQUBE","EQ","    243.80","22-SEP-2025","    136.25","17-MAR-2026"
"INDNIPPON","EQ","   1099.90","08-OCT-2025","    546.00","07-APR-2025"
"INDOAMIN","EQ","    176.25","07-JUL-2025","     88.99","19-MAR-2026"
"INDOBORAX","EQ","    301.85","28-JUL-2025","    160.00","07-APR-2025"
"INDOCO","EQ","    349.80","16-JUL-2025","    187.00","19-MAR-2026"
"INDOFARM","EQ","    271.69","20-OCT-2025","    122.00","16-MAR-2026"
"INDORAMA","EQ","     75.00","03-NOV-2025","     30.30","16-MAR-2026"
"INDOSTAR","EQ","    366.30","01-JUL-2025","    185.10","02-FEB-2026"
"INDOTECH","EQ","   2787.40","20-MAY-2025","   1148.00","27-JAN-2026"
"INDOTHAI","EQ","    466.35","19-NOV-2025","    143.65","03-SEP-2025"
"INDOUS","EQ","    206.00","21-JUL-2025","     96.05","13-MAR-2026"
"INDOWIND","EQ","     23.72","23-APR-2025","      8.02","02-MAR-2026"
"INDRAMEDCO","EQ","    640.85","06-NOV-2025","    321.95","07-APR-2025"
"INDSWFTLAB","EQ","    151.98","27-FEB-2026","     68.72","09-MAY-2025"
"INDTERRAIN","EQ","     45.00","28-MAY-2025","     26.60","17-MAR-2026"
"INDUSINDBK","EQ","    968.85","26-FEB-2026","    633.60","25-MAR-2025"
"INDUSINVIT","IV","    128.98","04-MAR-2026","    105.01","02-APR-2025"
"INDUSTOWER","EQ","    481.50","19-FEB-2026","    312.55","03-SEP-2025"
"INFINIUM","SM","    337.00","26-MAY-2025","    198.00","19-MAR-2026"
"INFLUX","SM","    261.95","29-DEC-2025","    120.00","26-JUN-2025"
"INFOBEAN","EQ","    257.50","07-JAN-2026","     67.64","07-APR-2025"
"INFOLLION","SM","    575.00","28-APR-2025","    285.00","19-MAR-2026"
"INFOMEDIA","EQ","      9.89","11-JUN-2025","      4.50","16-FEB-2026"
"INFRA","EQ","     12.30","26-FEB-2026","     10.52","16-MAR-2026"
"INFRABEES","EQ","   1018.30","05-JAN-2026","    795.33","07-APR-2025"
"INFRABENAV","EQ","-","-","-","-"
"INFRAIETF","EQ","    101.00","23-FEB-2026","     79.10","07-APR-2025"
"INFRAINAV","EQ","-","-","-","-"
"INFY","EQ","   1728.00","03-FEB-2026","   1215.10","19-MAR-2026"
"INGERRAND","EQ","   4477.80","01-OCT-2025","   3063.30","21-JAN-2026"
"INM","SM","    344.50","23-OCT-2025","    149.00","19-MAR-2025"
"INNOMET","SM","    216.00","16-JUN-2025","     63.15","13-MAR-2026"
"INNOVACAP","EQ","   1020.70","13-JUN-2025","    622.00","02-MAR-2026"
"INNOVANA","EQ","    649.50","10-JUL-2025","    270.50","27-MAR-2025"
"INOXGREEN","EQ","    279.00","03-NOV-2025","    104.00","09-APR-2025"
"INOXINDIA","EQ","   1288.00","02-JUL-2025","    892.25","07-APR-2025"
"INOXWIND","EQ","    199.01","02-JUN-2025","     77.18","16-MAR-2026"
"INSECTICID","EQ","   1098.00","01-AUG-2025","    554.90","16-MAR-2026"
"INSPIRE","SM","     28.25","28-APR-2025","      9.00","13-MAR-2026"
"INSPIRISYS","BE","    120.74","14-MAY-2025","     66.55","07-APR-2025"
"INTEGRITY","SM","    145.10","25-NOV-2025","     81.70","10-JUL-2025"
"INTELLECT","EQ","   1255.00","17-JUN-2025","    577.40","07-APR-2025"
"INTENTECH","EQ","    149.90","23-SEP-2025","     79.50","19-AUG-2025"
"INTERARCH","EQ","   2762.60","10-NOV-2025","   1264.00","07-APR-2025"
"INTERISE","IV","    112.85","26-MAR-2025","    109.75","16-SEP-2025"
"INTERNET","EQ","     16.12","10-JUL-2025","     10.72","16-MAR-2026"
"INTERNINAV","EQ","-","-","-","-"
"INTLCONV","EQ","    114.54","07-OCT-2025","     64.50","07-APR-2025"
"INVENTURE","EQ","      1.83","22-APR-2025","       .98","02-MAR-2026"
"INVICTA","SM","    105.00","08-DEC-2025","     58.10","05-MAR-2026"
"IOB","EQ","     45.15","26-MAR-2025","     31.55","19-MAR-2026"
"IOC","EQ","    188.96","27-FEB-2026","    122.35","07-APR-2025"
"IOLCP","EQ","    126.66","19-SEP-2025","     57.50","07-APR-2025"
"IONEXCHANG","EQ","    580.75","17-JUL-2025","    322.10","30-JAN-2026"
"IPCALAB","EQ","   1624.00","17-MAR-2026","   1168.20","07-APR-2025"
"IPHL","SM","     78.25","20-NOV-2025","     42.40","28-MAR-2025"
"IPL","EQ","    245.84","21-AUG-2025","    123.11","07-APR-2025"
"IPSL","SM","    385.00","17-SEP-2025","    212.10","19-MAR-2026"
"IRB","EQ","     54.28","10-JUN-2025","     38.30","02-MAR-2026"
"IRBINVIT","IV","     65.25","10-JUN-2025","     49.91","28-MAR-2025"
"IRBIT","IV","-","-","-","-"
"IRCON","EQ","    225.52","05-JUN-2025","    123.71","16-MAR-2026"
"IRCTC","EQ","    820.25","19-MAY-2025","    518.25","16-MAR-2026"
"IREDA","EQ","    186.58","09-JUN-2025","    112.07","16-MAR-2026"
"IRFC","EQ","    148.95","09-JUN-2025","     94.32","16-MAR-2026"
"IRIS","EQ","    426.95","14-JUL-2025","    203.00","02-MAR-2026"
"IRISDOREME","EQ","     39.49","29-DEC-2025","     20.73","27-MAR-2025"
"IRMENERGY","EQ","    393.00","23-SEP-2025","    185.00","09-MAR-2026"
"ISFT","EQ","    120.99","19-JUN-2025","     63.85","10-MAR-2026"
"ISGEC","EQ","   1281.30","06-JUN-2025","    683.95","27-JAN-2026"
"ISHAN","SM","      1.30","24-APR-2025","       .55","05-MAR-2026"
"ISHANCH","EQ","     83.37","13-OCT-2025","     36.00","07-MAY-2025"
"IT","EQ","     44.49","03-FEB-2026","     31.14","17-MAR-2026"
"ITADD","EQ","     41.92","03-FEB-2026","     29.63","17-MAR-2026"
"ITALIANE","ST","     49.00","02-MAR-2026","     24.05","29-JAN-2026"
"ITBEES","EQ","     44.27","03-FEB-2026","     31.25","17-MAR-2026"
"ITBEESINAV","EQ","-","-","-","-"
"ITBETA","EQ","    410.00","12-JUN-2025","    296.83","17-MAR-2026"
"ITC","EQ","    444.20","27-MAY-2025","    297.10","19-MAR-2026"
"ITCHOTELS","EQ","    261.62","21-JUL-2025","    146.25","16-MAR-2026"
"ITDC","EQ","    712.80","06-OCT-2025","    418.00","19-MAR-2026"
"ITETF","EQ","     42.02","03-FEB-2026","     29.78","17-MAR-2026"
"ITETFINAV","EQ","-","-","-","-"
"ITI","EQ","    372.85","08-OCT-2025","    234.04","07-APR-2025"
"ITIETF","EQ","     44.30","03-FEB-2026","     31.24","17-MAR-2026"
"ITTL","ST","    152.40","14-AUG-2025","     34.15","19-MAR-2025"
"IVALUE","EQ","    340.00","20-NOV-2025","    213.98","05-FEB-2026"
"IVC","EQ","     10.53","29-MAY-2025","      6.21","16-MAR-2026"
"IVP","EQ","    206.99","01-JUL-2025","    122.00","09-MAR-2026"
"IVZINGINAV","EQ","-","-","-","-"
"IVZINGOLD","EQ","  15599.80","29-JAN-2026","   7569.15","07-APR-2025"
"IVZINNIFTY","EQ","   3150.00","23-FEB-2026","   2515.95","09-APR-2025"
"IVZINNINAV","EQ","-","-","-","-"
"IWARE","ST","    283.00","25-FEB-2026","     70.05","04-JUN-2025"
"IXIGO","EQ","    339.15","16-OCT-2025","    123.29","07-APR-2025"
"IZMO","BE","   1374.70","29-SEP-2025","    259.00","11-APR-2025"
"J&KBANK","EQ","    128.48","12-MAR-2026","     87.30","09-MAY-2025"
"JAGRAN","EQ","     83.80","29-MAY-2025","     60.02","16-MAR-2026"
"JAGSNPHARM","EQ","    301.65","28-JUL-2025","    155.00","22-JAN-2026"
"JAIBALAJI","EQ","    149.45","24-MAR-2025","     58.28","09-MAR-2026"
"JAICORPLTD","EQ","    178.24","08-SEP-2025","     81.49","09-MAY-2025"
"JAINAM","SM","    322.85","08-AUG-2025","    180.00","19-MAR-2026"
"JAINIK","SM","    153.10","17-SEP-2025","     60.60","03-JUL-2025"
"JAINREC","EQ","    461.00","18-NOV-2025","    247.57","01-OCT-2025"
"JAIPURKURT","EQ","     54.59","26-MAR-2025","     26.00","31-DEC-2025"
"JAKHARIA","ST","     60.70","15-OCT-2025","     24.83","24-MAR-2025"
"JALAN","SM","     13.75","22-APR-2025","      2.20","19-MAR-2026"
"JAMNAAUTO","EQ","    152.60","16-FEB-2026","     69.70","07-APR-2025"
"JARO","EQ","    890.00","30-SEP-2025","    386.00","12-JAN-2026"
"JASH","EQ","    698.95","22-APR-2025","    351.10","27-JAN-2026"
"JAYAGROGN","EQ","    280.30","19-MAY-2025","    165.00","17-MAR-2026"
"JAYBARMARU","EQ","    115.89","12-FEB-2026","     55.50","07-APR-2025"
